CODE,Q1,A1,P/F,Q2
21,항공기 승무원의 역할을 설명해 주세요.,"항공기 승무원은 탑승객이 목적지까지 안전하고 쾌적하게 여행할 수 있도록 편의와 안전을 도모하기 위해 기내에서 각종 서비스를 제공합니다. 탑승 전에 업무 분담, 용모 및 필수 휴대품 점검, 유의사항 및 신규 업무지식 등에 관한 지시사항을 전달받아 기내에 탑승하여 기장의 주관 하에 목적지, 비행시간, 항로 및 기상조건, 기타 유의사항 등에 대해 듣습니다.",P,기장에 대해 설명해 주세요.
21,항공기 승무원의 역할을 설명해 주세요.,"항공기 승무원의 직무는 기내의 각 설비의 설명, 비행에 관한 주의, 통과지점 및 비행상황의 설명, 식사 및 음료수의 서비스, 응급시의 승객지도 등입니다. 법률상으로는 이들의 자격과 면허를 제정하고 있지 않습니다. 여객기에 탑승하고 여객에게 안내 및 식사 등의 서비스를 하는 여자 승무원을 스튜어디스, 남자 승무원은 스튜어드라고 합니다.",P,비행상황 안내에 대해 설명해 주세요.
21,항공기 승무원의 역할을 설명해 주세요.,,P,
21,항공기 승무원의 역할을 설명해 주세요.,"항공기 승무원은 객실 요원이라고도 불리며, 손님에게 음식 제공, 음료 제공등의 역할도 담당하고 있습니다. 유사시에는 기장의 역할도 대행할 수 있으며, 이 경우에는 부기장과 같이 조종을 하게 됩니다.",F,
21,항공기 승무원의 역할을 설명해 주세요.,"항공기 승무원이 되기 위해서는 고졸 학력만 있으면 되고, 필수적으로는 1종 보통 운전면허증을 요구하게 됩니다. 최근 5년 이내 발급된 운전면허증과 함께 색약 시험을 통과하면 승무원이 될 수 있습니다.",F,
21,항공기 승무원의 역할을 설명해 주세요.,"한국에서는 대표적인 학교로 인하공전이 있으며, 이곳을 졸업하면 델타항공의 항공기 승무원으로 바로 취업을 하게 됩니다. 고객의 안전을 최우선으로 하는 직업이지만, 위기시에는 가장 우선 비상탈출을 시행합니다.",F,
21,여객기에 대해 설명해 주세요.,"여객의 수송을 목적으로 제작된 민간용 항공기를 말합니다. 넓은 뜻에서는 4~5석의 경비행기까지 포함하는 경우도 있으나, 보통 조종실과 격리된 여객 전용의 공간을 가진 10~15석 이상의 것을 가리킵니다. 가스터빈기관이 여객기에 활용되면서 비약적으로 향상되었습니다. ",P,조종실에 대해 설명해 주세요.
21,여객기에 대해 설명해 주세요.,"현대여객기에 요구되는 특성 중 가장 중요한 것은 안전성과 경제성입니다. 안전성에 대해서는 미국을 중심으로 국가관리제도가 발달하였고, 거의 국가적 표준에 따라 제작 ·운용되며 엄밀한 규제하에 시행되고 있습니다. 경제성의 면에서는 운항비 절감을 위하여 노력하는 한편, 대형기의 개발로 운임은 상대적으로 저하되는 경향입니다.",P,운항비 절감을 위한 노력에 대해 설명해 주세요.
21,여객기에 대해 설명해 주세요.,"일반적으로 여객기는 사람을 태워 나르는 민간 항공기입니다. 여객기의 정의는 국가에 따라 약간씩 다르지만, 조종실과 따로 떨어진 여객 전용실을 가지고 20명 이상의 승객을 태울 수 있거나, 자체 중량 5만 파운드 이상의 비행기를 말합니다. 여객기마다 일정 고도를 유지하면서 날아가는데, 국내선의 경우는 최소 7,000~8,000m, 국제선의 경우는 1만m 내외까지 올라가서 날아갑니다.",P,여객전용실에 대해 설명해 주세요.
21,여객기에 대해 설명해 주세요.," 전쟁 시에 가장 먼저 출격하는 비행기를 의미하며, 적군의 공격을 최전방에서 방어하는 역할을 수행하게 됩니다. 비상 출격용으로 간단한 무장을 달고 있으며, 때로는 기관포를 사격하기도 합니다.",F,
21,여객기에 대해 설명해 주세요.," 손님을 태우고 대륙을 오고가는 비행기를 의미하며, 정해진 항로를 고집할 필요는 없고, 기장의 판단아래 자유롭게 항로를 골라 다니게 됩니다. 이 경우 최단 경로를 선정하여 무선통신합니다.",F,
21,여객기에 대해 설명해 주세요.," 일반적으로 민간 항공기를 의미하고, 가장 유명한 기종으로는 보잉과 에어버스가 있습니다. 특히 에어버스는 B로 시작하는 이름을 가지고 있으며, 보잉은 A로 시작하는 코드를 운용합니다.",F,
21,스카이팀에 대해 설명해 주세요.,"2006년 6월 설립된 글로벌 항공사 네트워크로, 대한항공·델타항공·아에로멕시코·에어프랑스 등 4개 사의 주도로 창설되었습니다. 스카이팀에 속한 항공사들은 라운지 이용 및 마일리지 적립 등의 서비스를 공동으로 제공하는 것은 물론 항공사 간 협력과 공동운항을 통해 고객들에게 보다 다양한 항로와 서비스 등을 제공합니다.",P,라운지에 대해 설명해 주세요.
21,스카이팀에 대해 설명해 주세요.,"2000년 6월 22일 설립된 여객분야의 항공 동맹입니다. 스카이팀은 마일리지 적립과 라운지 이용 등의 서비스를 공동으로 제공하며, 공동운항을 통하여 175개국의 1,150곳 이상의 목적지로 매일 약 14,500여 편의 항공편을 스카이팀 네트워크 연결을 통하여 고객들에게 제공합니다.",P,공동 운항에 대해 설명해 주세요.
21,스카이팀에 대해 설명해 주세요.,,P,
21,스카이팀에 대해 설명해 주세요.,"스카이팀은 가장 유명한 컴퓨터 게임 이름으로 자유도가 높은 게임으로 알려져 있습니다. 항공 산업의 모티프가 되었으며, 가장 유명한 버전은 스카이팀5로, 엘더스크롤이라는 부제를 가지고 있기도 합니다. ",F,
21,스카이팀에 대해 설명해 주세요.," 공동 항동동맹 중 하나로, 다양한 회사들이 뭉쳐서 결성했습니다. 아시아나 가장 대표적인 가입 회사이며, 점차 규모를 줄여가고 있는 추세입니다. 소속 항공사간 마일리지 공유는 불가능합니다.",F,
21,스카이팀에 대해 설명해 주세요.,"1950년 창설되었으며, 다양한 항공사들이 모여 효율적인 업무를 위해 연합한 형태입니다. 회원사의 대장은 베트남항공이 맡고 있으며, 규모에 맞게 분담금을 내는 형태로 이루어져있습니다.",F,
21,항공수송에 대해 설명해 주세요.,"항공기에 의해 여객, 화물 등을 수송하는 사업을 말합니다. 넓게는 군용비행기에 의한 수송을 포함하지만, 보통은 유상으로 여객이나 화물을 공수하는 민간의 수송사업을 말합니다. 항공수송은 1910년에 시작되어 겨우 80여 년의역사밖에 안 되지만 항공기의 기술혁신에 의하여 비약적으로 발전하고 있습니다.",P,군용 비행기에 대해 설명해 주세요.
21,항공수송에 대해 설명해 주세요.,"1958년에 등장한 대형 제트 여객기는 대량수송기관으로서의 위치를 굳혀 세계의 교통체계에 혁명적 변화를 가져다 주었습니다. 제트 여객기의 특징은 고속화로 프로펠러기의 약 2배인 시속 약 800∼900km로 성층권 비행이 가능하고, 기체의 진동도 적어 쾌적도도 한결 나아졌습니다.",P,성층권 비행에 대해 설명해 주세요.
21,항공수송에 대해 설명해 주세요.,,P,
21,항공수송에 대해 설명해 주세요.,"항공수송은 배를 이용하여 수송하는 형태의 물류 운반을 말합니다. 가장 주력으로 사용되는 배는 2000t 급의 배이며, 컨테이너를 이용하여 수상하게 되므로 비교적 많은 양을 옮길 수 있습니다.",F,
21,항공수송에 대해 설명해 주세요.,"항공수송에 사용하는 기체로는 전투기, 여객기, 수송기가 있으며, 이 중에서는 전투기가 가장 많은 양의 수송을 담당하게 됩니다. 그 다음으로는 여객기가 있고, 수송기는 가장 적은 수송을 담당합니다.",F,
21,항공수송에 대해 설명해 주세요.,"항공 수송은 가장 비용이 저렴하며 한 번에 많은 물건을 옮길 수 있다는 장점이 있습니다. 무엇보다 가장 안정적인 운송 수단인 비행기를 이용하기 때문에, 분실의 위험이 적어 많은 고객들이 이용합니다.",F,
21,공항에 대해 설명해 주세요.,"육상비행장 가운데 민간항공용으로 여객이나 화물의 항공운송에 필요한 시설과 기능을 갖추고, 현재 사용 중인 민간항공 운송용 항공기가 최소한 계기비행으로 이·착륙이 가능한 비행장을 말하며, 국제공항은 위의 기능 외에도 출입국관리의 3대 업무를 위한 시설과 기능이 추가되어야 합니다.",P,계기비행에 대해 설명해 주세요.
21,공항에 대해 설명해 주세요.,"공항이 구비하여야 할 시설로는 첫째, 항공기를 안전하게 이·착륙시키는 데 필요한 착륙대, 활주로, 유도로, 주기장, 격납고, 비행장 표지시설, 이·착륙 보조항법시설, 기상 및 관제시설, 급유시설, 소방시설, 구급시설 등이 있습니다. 한국의 항공법에서는 비행장을 항공기의 이·착륙을 위하여 사용되는 육지나 수면으로 규정하고 있습니다.",P,활주로에 대해 설명해 주세요.
21,공항에 대해 설명해 주세요.,"대형 제트여객기가 취항함에 따라 1기당 여객수가 종래의 제트여객기에 비해 평균 약 3배로 늘어났기 때문에 출발·도착 때 혼잡이 생기지 않도록 터미널 내의 설비를 보다 합리적으로 배치할 필요가 생겼습니다. 이를 위해 워킹벨트·로딩브리지 등이 도입되었으며, 대규모의 주차설비도 갖추게 되었습니다.",P,로딩 브리지에 대해 설명해 주세요.
21,공항에 대해 설명해 주세요.,"공항은 어린 승객들이 마음껏 놀 수 있는 놀이터를 법적으로 구비하게 되어 있습니다. 법령에 따라서 100제곱 미터당 하나의 놀이터가 마련되어 있으며, 비행기 탑승전 자유롭게 이용할 수 있습니다.",F,
21,공항에 대해 설명해 주세요.,"공항은 민간공항과 더불어 군사공항이 있습니다. 대구에 위치한 대구국제공항은 대표적인 민간공항으로, 민간 항공기만이 자유롭게 이용하고 있으며, 군사 목적의 전투기는 이착륙이 금지됩니다.",F,
21,공항에 대해 설명해 주세요.,"공항에는 다양한 업종의 시설물이 위치해있으며, 가장 흔히 볼 수 있는 시설은 결혼식장입니다. 세계 모든 공항에는 다양한 결혼식장이 입점해있으며, 결혼식을 올리고 여권없이 비행기에 탑승가능합니다.",F,
21,면세점에 대해 설명해 주세요.,"세금을 면제해주는 매장으로, 일정한 금액이나 가격 또는 수량 이하의 과세물건에 대해서는 과세를 하지 않습니다. 동일한 상품을 일반 매장에 비해 5~20% 가량 저렴하게 구입할 수 있다는 장점을 지니고 있습니다. 세금의 부과 형태에 따라 사전면세점과 사후면세점으로 나뉩니다.",P,사전면세점에 대해 설명해 주세요.
